FECHA (YYMMDD);HORA (HHMM);;
190714;1200;0,251263;
190714;1300;0,652286;
190714;1400;0,638535;
190714;1500;0,559017;
190714;1600;1,22328;
190714;1700;0,920301;
190714;1800;0,113006;
190714;1900;0,0848691;
190714;2000;0,22859;
190714;2100;0,273862;
190714;2200;0,0722564;
190714;2300;0,0439298;
190715;0000;0,141018;
190715;0100;0,121196;
190715;0200;0,0935822;
190715;0300;0,26898;
190715;0400;0,193618;
190715;0500;0,156605;
190715;0600;0,151085;
190715;0700;0,421469;
190715;0800;0,489798;
190715;0900;0,517683;
190715;1000;1,01475;
190715;1100;0,94526;
190715;1200;0,412678;
190715;1300;0,132006;
190715;1400;0,0670501;
190715;1500;0,429862;
190715;1600;1,12265;
190715;1700;0,607366;
190715;1800;0,403254;
190715;1900;0,371366;
190715;2000;0,0547662;
190715;2100;0,0453518;
190715;2200;0,0588755;
190715;2300;0,0630651;
190716;0000;0,0866104;
190716;0100;0,0852534;
190716;0200;0,0979737;
190716;0300;0,469876;
190716;0400;0,357365;
190716;0500;0,163505;
190716;0600;0,342692;
190716;0700;0,309591;
190716;0800;0,755519;
190716;0900;0,0985605;
190716;1000;0,212895;
190716;1100;0,460731;
190716;1200;1,02225;
190716;1300;1,24133;
190716;1400;1,46837;
190716;1500;1,19482;
190716;1600;1,52222;
190716;1700;0,839019;
190716;1800;1,29772;
190716;1900;0,932561;
190716;2000;0,486671;
190716;2100;0,321079;
190716;2200;0,25467;
190716;2300;0,0629739;
190717;0000;0,107883;
190717;0100;0,00654094;
190717;0200;0,590639;
190717;0300;0,667178;
190717;0400;0,393745;
190717;0500;0,724102;
190717;0600;0,0665076;
190717;0700;0,265685;
190717;0800;0,176661;
190717;0900;0,582453;
190717;1000;0,700447;
190717;1100;0,809717;
190717;1200;0,849741;
190717;1300;1,70438;
190717;1400;1,68854;
190717;1500;1,36379;
190717;1600;0,699434;
190717;1700;0,679972;
190717;1800;1,53454;
190717;1900;0,780931;
190717;2000;0,193088;
190717;2100;0,54592;
190717;2200;0,481356;
190717;2300;0,443835;
190718;0000;0,81294;
190718;0100;0,151949;
190718;0200;1,10966;
190718;0300;0,456243;
190718;0400;0,081964;
190718;0500;0,0506295;
190718;0600;0,551303;
190718;0700;0,259887;
190718;0800;1,92598;
190718;0900;2,43978;
190718;1000;1,18116;
190718;1100;1,3578;
190718;1200;0,355012;
190718;1300;0,502624;
190718;1400;1,00454;
190718;1500;1,15693;
190718;1600;1,46693;
190718;1700;1,13492;
190718;1800;0,720352;
190718;1900;0,467227;
190718;2000;0,331294;
190718;2100;0,424281;
190718;2200;0,411309;
190718;2300;0,11003;
190719;0000;0,380529;
190719;0100;0,296178;
190719;0200;0,229415;
190719;0300;0,797544;
190719;0400;0,272041;
190719;0500;0,326366;
190719;0600;0,129321;
190719;0700;0,132167;
190719;0800;0,328039;
190719;0900;0,719195;
190719;1000;1,00809;
190719;1100;0,189616;
190719;1200;1,24469;
190719;1300;1,24327;
190719;1400;1,78866;
190719;1500;0,865874;
190719;1600;0,508328;
190719;1700;0,239076;
190719;1800;0,676261;
190719;1900;0,650444;
190719;2000;0,19783;
190719;2100;0,206554;
190719;2200;0,16947;
190719;2300;0,160276;
190720;0000;0,521123;
190720;0100;0,127502;
190720;0200;0,0671872;
190720;0300;0,870721;
190720;0400;0,598184;
190720;0500;0,515029;
190720;0600;0,148693;
190720;0700;0,286967;
190720;0800;0,312315;
190720;0900;0,361898;
190720;1000;0,342966;
190720;1100;0,244703;
190720;1200;0,364093;
190720;1300;0,559511;
190720;1400;0,246821;
190720;1500;0,444682;
190720;1600;1,69203;
190720;1700;1,65528;
190720;1800;1,38526;
190720;1900;1,36264;
190720;2000;1,34715;
190720;2100;0,737693;
190720;2200;0,295976;
190720;2300;0,927491;
190721;0000;0,856728;
190721;0100;0,631572;
190721;0200;0,862541;
190721;0300;0,606258;
190721;0400;0,391291;
190721;0500;0,668096;
190721;0600;0,67646;
190721;0700;1,29925;
190721;0800;0,907075;
190721;0900;0,927646;
190721;1000;1,37128;
190721;1100;1,31537;
190721;1200;1,99283;
190721;1300;2,62803;
190721;1400;1,91363;
190721;1500;1,25523;
190721;1600;0,924795;
190721;1700;1,60015;
190721;1800;1,04732;
190721;1900;0,151569;
190721;2000;0,689491;
190721;2100;0,486926;
190721;2200;0,353292;
190721;2300;0,213013;
190722;0000;0,444665;
190722;0100;0,480946;
190722;0200;0,080179;
190722;0300;0,082008;
190722;0400;0,430268;
190722;0500;0,380714;
190722;0600;0,0699203;
190722;0700;0,557246;
190722;0800;0,671707;
190722;0900;0,585295;
190722;1000;1,09686;
190722;1100;0,85506;
190722;1200;0,890238;
190722;1300;0,506405;
190722;1400;0,407605;
190722;1500;0,809681;
190722;1600;1,44209;
190722;1700;1,557;
190722;1800;0,657747;
190722;1900;0,466994;
190722;2000;0,629763;
190722;2100;0,365049;
190722;2200;0,784675;
190722;2300;0,390754;
190723;0000;0,0581719;
190723;0100;0,0367718;
190723;0200;0,0694784;
190723;0300;0,20736;
190723;0400;0,0829349;
190723;0500;0,382646;
190723;0600;0,0555185;
190723;0700;0,0837381;
190723;0800;0,0515185;
190723;0900;0,132292;
190723;1000;0,587981;
190723;1100;0,37102;
190723;1200;0,647587;
190723;1300;0,296838;
190723;1400;1,12236;
190723;1500;1,27073;
190723;1600;2,07158;
190723;1700;2,00974;
190723;1800;0,67824;
190723;1900;0,38228;
190723;2000;0,330325;
190723;2100;0,0428784;
190723;2200;0,545021;
190723;2300;0,0647674;
190724;0000;0,0785768;
190724;0100;0,476689;
190724;0200;0,428322;
190724;0300;0,134467;
190724;0400;0,211208;
190724;0500;0,389272;
190724;0600;1,0966;
190724;0700;0,125976;
190724;0800;0,341812;
190724;0900;0,336087;
190724;1000;0,338121;
190724;1100;0,412663;
190724;1200;0,244111;
190724;1300;0,334562;
190724;1400;1,6787;
190724;1500;2,43669;
190724;1600;2,14105;
190724;1700;1,83313;
190724;1800;1,86855;
190724;1900;1,94697;
190724;2000;1,51044;
190724;2100;1,04011;
190724;2200;0,464099;
190724;2300;0,189164;
190725;0000;0,0594691;
190725;0100;0,0368474;
190725;0200;0,348484;
190725;0300;0,167134;
190725;0400;0,0826331;
190725;0500;0,115692;
190725;0600;0,0327613;
190725;0700;0,0616524;
190725;0800;0,348365;
190725;0900;0,744518;
190725;1000;1,03561;
190725;1100;0,904236;
190725;1200;0,401433;
190725;1300;0,345533;
190725;1400;0,66924;
190725;1500;0,956699;
190725;1600;1,61747;
190725;1700;1,37332;
190725;1800;1,51673;
190725;1900;0,815328;
190725;2000;0,689595;
190725;2100;0,713954;
190725;2200;0,102073;
190725;2300;0,418481;
190726;0000;0,0275048;
190726;0100;0,179949;
190726;0200;0,0893972;
190726;0300;0,41265;
190726;0400;0,687482;
190726;0500;0,272563;
190726;0600;0,154964;
190726;0700;0,279626;
190726;0800;1,04632;
190726;0900;0,420534;
190726;1000;0,328353;
190726;1100;0,347289;
190726;1200;0,319591;
190726;1300;0,366804;
190726;1400;0,360296;
190726;1500;0,478263;
190726;1600;1,27628;
190726;1700;1,7545;
190726;1800;0,7157;
190726;1900;0,41305;
190726;2000;0,496335;
190726;2100;0,068035;
190726;2200;0,233182;
190726;2300;0,171163;
190727;0000;0,070115;
190727;0100;0,0331064;
190727;0200;0,0516086;
190727;0300;0,178116;
190727;0400;0,837384;
190727;0500;0,612721;
190727;0600;0,190095;
190727;0700;0,0987834;
190727;0800;0,327252;
190727;0900;0,381434;
190727;1000;0,411637;
190727;1100;0,0504986;
190727;1200;0,438975;
190727;1300;0,829465;
190727;1400;0,911203;
190727;1500;1,77673;
190727;1600;1,60131;
190727;1700;1,61446;
190727;1800;1,1929;
190727;1900;0,817913;
190727;2000;0,353423;
190727;2100;0,274313;
190727;2200;0,481518;
190727;2300;0,261338;
190728;0000;0,498969;
190728;0100;0,195264;
190728;0200;0,404027;
190728;0300;0,0741774;
190728;0400;0,582495;
190728;0500;0,195121;
190728;0600;0,236167;
190728;0700;0,314409;
190728;0800;0,378855;
190728;0900;1,2229;
190728;1000;0,961564;
190728;1100;0,605473;
190728;1200;0,665783;
190728;1300;0,645591;
190728;1400;1,22094;
190728;1500;1,04312;
190728;1600;0,891877;
190728;1700;1,28868;
190728;1800;1,81589;
190728;1900;0,757545;
190728;2000;0,558316;
190728;2100;0,898397;
190728;2200;0,810419;
190728;2300;0,53218;
190729;0000;0,744448;
190729;0100;0,569953;
190729;0200;0,138456;
190729;0300;0,523776;
190729;0400;0,290216;
190729;0500;0,610193;
190729;0600;0,541395;
190729;0700;0,484021;
190729;0800;0,893527;
190729;0900;0,953753;
190729;1000;1,54245;
190729;1100;0,894558;
190729;1200;0,41182;
190729;1300;0,704841;
190729;1400;1,5423;
190729;1500;1,77086;
190729;1600;1,37563;
190729;1700;0,869086;
190729;1800;0,119346;
190729;1900;0,445758;
190729;2000;0,0616795;
190729;2100;0,768339;
190729;2200;0,367003;
190729;2300;0,209397;
190730;0000;0,0348088;
190730;0100;0,0357701;
190730;0200;0,0380621;
190730;0300;0,539536;
190730;0400;0,266229;
190730;0500;0,316832;
190730;0600;0,0385491;
190730;0700;0,390581;
190730;0800;0,35202;
190730;0900;0,571772;
190730;1000;0,65332;
190730;1100;0,465382;
190730;1200;0,388214;
190730;1300;0,721948;
190730;1400;0,722502;
190730;1500;0,331149;
190730;1600;0,728034;
190730;1700;0,644456;
190730;1800;1,09184;
190730;1900;0,946037;
190730;2000;0,709302;
190730;2100;0,381438;
190730;2200;0,394732;
190730;2300;0,0627435;
190731;0000;0,288758;
190731;0100;0,231356;
190731;0200;0,135554;
190731;0300;0,0272032;
190731;0400;0,230225;
190731;0500;0,250125;
190731;0600;0,165448;
190731;0700;0,803847;
190731;0800;0,36552;
190731;0900;0,467113;
190731;1000;0,214926;
190731;1100;1,00806;
190731;1200;2,60361;
190731;1300;2,99846;
190731;1400;2,48831;
190731;1500;2,46413;
190731;1600;1,97751;
190731;1700;2,19308;
190731;1800;1,97312;
190731;1900;1,65523;
190731;2000;1,82714;
190731;2100;1,73022;
190731;2200;1,13205;
190731;2300;0,820082;
190801;0000;1,285;
190801;0100;2,51687;
190801;0200;1,17701;
190801;0300;0,651971;
190801;0400;0,70132;
190801;0500;0,162172;
190801;0600;0,627748;
190801;0700;0,0733099;
190801;0800;0,140324;
190801;0900;0,498453;
190801;1000;0,438878;
190801;1100;0,499559;
190801;1200;1,47706;
190801;1300;2,14639;
190801;1400;1,98386;
190801;1500;2,23232;
190801;1600;2,04607;
190801;1700;2,63123;
190801;1800;1,82066;
190801;1900;1,08276;
190801;2000;1,36559;
190801;2100;1,55017;
190801;2200;0,853585;
190801;2300;0,096679;
190802;0000;0,050088;
190802;0100;0,43415;
190802;0200;0,573105;
190802;0300;0,198173;
190802;0400;0,106126;
190802;0500;0,12793;
190802;0600;0,0658582;
190802;0700;0,0861325;
190802;0800;0,125823;
190802;0900;0,982185;
190802;1000;1,02104;
190802;1100;0,755546;
190802;1200;0,213619;
190802;1300;0,6427;
190802;1400;1,24358;
190802;1500;0,904432;
190802;1600;0,654352;
190802;1700;0,63078;
190802;1800;0,679686;
190802;1900;0,304192;
190802;2000;0,0931722;
190802;2100;0,21146;
190802;2200;0,0425791;
190802;2300;0,0763952;
190803;0000;0,309934;
190803;0100;0,0406942;
190803;0200;0,125072;
190803;0300;0,642715;
190803;0400;0,652312;
190803;0500;0,292935;
190803;0600;0,0671;
190803;0700;0,0507407;
190803;0800;0,295333;
190803;0900;0,431214;
190803;1000;0,175102;
190803;1100;0,192793;
190803;1200;0,307954;
190803;1300;0,484651;
190803;1400;1,01434;
190803;1500;1,27561;
190803;1600;1,31855;
190803;1700;0,82124;
190803;1800;0,721233;
190803;1900;0,389424;
190803;2000;0,297565;
190803;2100;0,326191;
190803;2200;0,117997;
190803;2300;0,114178;
190804;0000;0,0212037;
190804;0100;0,143734;
190804;0200;0,301221;
190804;0300;0,181855;
190804;0400;0,159915;
190804;0500;0,168413;
190804;0600;0,140208;
190804;0700;0,365512;
190804;0800;0,038152;
190804;0900;0,217191;
190804;1000;0,118109;
190804;1100;0,30504;
190804;1200;0,23917;
190804;1300;0,451985;
190804;1400;0,75026;
190804;1500;1,72302;
190804;1600;2,04692;
190804;1700;1,35455;
190804;1800;0,840266;
190804;1900;0,818979;
190804;2000;0,690153;
190804;2100;0,297449;
190804;2200;0,178943;
190804;2300;0,019019;
190805;0000;0,38763;
190805;0100;0,376408;
190805;0200;0,323816;
190805;0300;0,139925;
190805;0400;0,791709;
190805;0500;0,482165;
190805;0600;0,40731;
190805;0700;0,362115;
190805;0800;0,216006;
190805;0900;0,464621;
190805;1000;0,66803;
190805;1100;0,316052;
190805;1200;1,14202;
190805;1300;2,32519;
190805;1400;2,98646;
190805;1500;3,84612;
190805;1600;3,5133;
190805;1700;2,13977;
190805;1800;1,82873;
190805;1900;1,68631;
190805;2000;1,25287;
190805;2100;1,51894;
190805;2200;1,85159;
190805;2300;1,07182;
190806;0000;0,966901;
190806;0100;0,711536;
190806;0200;1,09408;
190806;0300;1,23705;
190806;0400;0,715398;
190806;0500;0,100564;
190806;0600;0,140138;
190806;0700;0,370498;
190806;0800;0,0530801;
190806;0900;0,441676;
190806;1000;0,523903;
190806;1100;0,823794;
190806;1200;0,614699;
190806;1300;1,62962;
190806;1400;1,70678;
190806;1500;1,87025;
190806;1600;1,42993;
190806;1700;1,83828;
190806;1800;1,84854;
190806;1900;1,04672;
190806;2000;1,31627;
190806;2100;1,514;
190806;2200;1,55588;
190806;2300;1,90097;
190807;0000;1,62929;
190807;0100;1,42839;
190807;0200;1,12267;
190807;0300;1,30934;
190807;0400;1,05984;
190807;0500;0,55417;
190807;0600;0,496708;
190807;0700;0,374607;
190807;0800;0,194609;
190807;0900;0,346681;
190807;1000;0,327272;
190807;1100;0,64703;
190807;1200;0,0978749;
190807;1300;0,849133;
190807;1400;1,7739;
190807;1500;1,56772;
190807;1600;2,31498;
190807;1700;2,346;
190807;1800;1,19679;
190807;1900;0,834713;
190807;2000;0,535136;
190807;2100;0,437355;
190807;2200;0,734924;
190807;2300;0,342154;
190808;0000;0,171146;
190808;0100;0,122646;
190808;0200;0,401185;
190808;0300;0,331972;
190808;0400;0,0985289;
190808;0500;0,146086;
190808;0600;0,248332;
190808;0700;0,0374969;
190808;0800;0,562039;
190808;0900;0,157572;
190808;1000;0,473254;
190808;1100;1,05336;
190808;1200;1,7203;
190808;1300;1,84717;
190808;1400;1,71203;
190808;1500;1,9236;
190808;1600;1,91541;
190808;1700;1,58548;
190808;1800;1,07251;
190808;1900;1,25673;
190808;2000;1,03088;
190808;2100;0,803833;
190808;2200;0,398108;
190808;2300;0,346973;
190809;0000;0,0685482;
190809;0100;0,156624;
190809;0200;0,136813;
190809;0300;0,114737;
190809;0400;0,0586201;
190809;0500;0,0106787;
190809;0600;0,0724666;
190809;0700;0,537954;
190809;0800;0,528034;
190809;0900;0,929988;
190809;1000;0,766784;
190809;1100;0,540621;
190809;1200;1,20215;
190809;1300;1,8534;
190809;1400;1,87957;
190809;1500;1,76658;
190809;1600;2,07142;
190809;1700;2,23997;
190809;1800;0,486637;
190809;1900;0,0306579;
190809;2000;0,067215;
190809;2100;0,655696;
190809;2200;0,838877;
190809;2300;0,308182;
190810;0000;1,12711;
190810;0100;0,697329;
190810;0200;0,454181;
190810;0300;0,503343;
190810;0400;0,948442;
190810;0500;0,421621;
190810;0600;1,03741;
190810;0700;0,239032;
190810;0800;0,184704;
190810;0900;0,760279;
190810;1000;0,963903;
190810;1100;0,719849;
190810;1200;0,437981;
190810;1300;0,790252;
190810;1400;1,71042;
190810;1500;2,09148;
190810;1600;2,08846;
190810;1700;1,73287;
190810;1800;1,62664;
190810;1900;1,26804;
190810;2000;1,41348;
190810;2100;0,874087;
190810;2200;0,945219;
190810;2300;0,460177;
190811;0000;0,572078;
190811;0100;0,787623;
190811;0200;0,848018;
190811;0300;2,37291;
190811;0400;0,908866;
190811;0500;0,518206;
190811;0600;0,563327;
190811;0700;0,618073;
190811;0800;0,216308;
190811;0900;0,634945;
190811;1000;1,05417;
190811;1100;1,36019;
190811;1200;2,3925;
190811;1300;2,5482;
190811;1400;2,79472;
190811;1500;2,31336;
190811;1600;2,12688;
190811;1700;2,64167;
190811;1800;1,84142;
190811;1900;1,05396;
190811;2000;0,713587;
190811;2100;0,892125;
190811;2200;1,06381;
190811;2300;0,794784;
190812;0000;0,820153;
190812;0100;0,428436;
190812;0200;0,0982006;
190812;0300;0,567103;
190812;0400;0,246564;
190812;0500;0,0800536;
190812;0600;0,0678149;
190812;0700;0,118866;
190812;0800;0,361703;
190812;0900;0,226689;
190812;1000;0,603769;
190812;1100;0,511053;
190812;1200;0,549049;
190812;1300;0,304034;
190812;1400;0,202914;
190812;1500;0,33257;
190812;1600;0,714189;
190812;1700;1,25604;
190812;1800;0,32995;
190812;1900;0,0864807;
190812;2000;0,452031;
190812;2100;0,140756;
190812;2200;0,0714275;
190812;2300;0,16572;
190813;0000;0,194676;
190813;0100;0,439312;
190813;0200;0,514306;
190813;0300;0,677972;
190813;0400;0,423919;
190813;0500;0,586153;
190813;0600;0,446409;
190813;0700;0,417214;
190813;0800;0,532346;
190813;0900;0,41547;
190813;1000;0,0342696;
190813;1100;0,836042;
190813;1200;0,673552;
190813;1300;0,346052;
190813;1400;0,0577236;
190813;1500;0,075967;
190813;1600;0,245567;
190813;1700;0,106726;
190813;1800;0,429993;
190813;1900;0,0220164;
190813;2000;0,0373451;
190813;2100;0,0823224;
190813;2200;0,0793076;
190813;2300;0,314714;
190814;0000;0,293783;
190814;0100;0,102445;
190814;0200;0,365068;
190814;0300;0,164508;
190814;0400;0,108175;
190814;0500;0,444518;
190814;0600;0,0668811;
190814;0700;0,658443;
190814;0800;0,196789;
190814;0900;0,332972;
190814;1000;;
190814;1100;;
190814;1200;;
190814;1300;;
190814;1400;;
190814;1500;;
190814;1600;3,03517;
190814;1700;3,59182;
190814;1800;3,14047;
190814;1900;1,9689;
190814;2000;0,579605;
190814;2100;0,196117;
190814;2200;0,0162128;
190814;2300;0,106772;
190815;0000;0,034924;
190815;0100;0,235206;
190815;0200;0,0443558;
190815;0300;0,0530504;
190815;0400;0,0166264;
190815;0500;0,95062;
190815;0600;0,650022;
190815;0700;0,88581;
190815;0800;1,18063;
190815;0900;1,37085;
190815;1000;1,41195;
190815;1100;1,64286;
190815;1200;1,62808;
190815;1300;1,98832;
190815;1400;2,17849;
190815;1500;2,31033;
190815;1600;2,1337;
190815;1700;2,41345;
190815;1800;1,53631;
190815;1900;1,07817;
190815;2000;1,23677;
190815;2100;1,27875;
190815;2200;0,685216;
190815;2300;0,537622;
190816;0000;0,727703;
190816;0100;0,574663;
190816;0200;0,128748;
190816;0300;0,787832;
190816;0400;0,760293;
190816;0500;0,122022;
190816;0600;0,130093;
190816;0700;0,517796;
190816;0800;0,543416;
190816;0900;0,286994;
190816;1000;0,475426;
190816;1100;1,20123;
190816;1200;0,987727;
190816;1300;1,56891;
190816;1400;0,666158;
190816;1500;0,457618;
190816;1600;2,54392;
190816;1700;2,92324;
190816;1800;2,35312;
190816;1900;1,7792;
190816;2000;0,951239;
190816;2100;0,517264;
190816;2200;0,109313;
190816;2300;0,226477;
190817;0000;0,442407;
190817;0100;0,496706;
190817;0200;0,386106;
190817;0300;0,65457;
190817;0400;0,297019;
190817;0500;0,462072;
190817;0600;0,337353;
190817;0700;0,325461;
190817;0800;1,07705;
190817;0900;1,32604;
190817;1000;0,679112;
190817;1100;0,722265;
190817;1200;0,866834;
190817;1300;0,819256;
190817;1400;1,14498;
190817;1500;1,16143;
190817;1600;2,0738;
190817;1700;1,10939;
190817;1800;0,990678;
190817;1900;1,08553;
190817;2000;1,16803;
190817;2100;0,38967;
190817;2200;0,0725881;
190817;2300;0,688379;
190818;0000;0,547071;
190818;0100;0,161655;
190818;0200;0,0605393;
190818;0300;0,0556002;
190818;0400;0,263945;
190818;0500;0,0430105;
190818;0600;0,237202;
190818;0700;0,148859;
190818;0800;0,0940191;
190818;0900;0,290706;
190818;1000;0,776909;
190818;1100;0,335662;
190818;1200;0,151477;
190818;1300;0,375964;
190818;1400;0,652071;
190818;1500;1,6911;
190818;1600;0,895067;
190818;1700;1,1934;
190818;1800;0,447826;
190818;1900;0,925413;
190818;2000;0,591186;
190818;2100;0,780694;
190818;2200;1,2269;
190818;2300;1,32724;
190819;0000;0,379494;
190819;0100;0,382959;
190819;0200;0,368268;
190819;0300;0,564376;
190819;0400;0,120614;
190819;0500;0,0741559;
190819;0600;0,213826;
190819;0700;0,35931;
190819;0800;0,311059;
190819;0900;0,3866;
190819;1000;0,505679;
190819;1100;0,330739;
190819;1200;0,381465;
190819;1300;0,653004;
190819;1400;0,33483;
190819;1500;0,146674;
190819;1600;0,239715;
190819;1700;0,307935;
190819;1800;0,543948;
190819;1900;1,02935;
190819;2000;0,335278;
190819;2100;0,289662;
190819;2200;0,464485;
190819;2300;0,467962;
190820;0000;0,151064;
190820;0100;0,303273;
190820;0200;0,21068;
190820;0300;0,178773;
190820;0400;0,373984;
190820;0500;0,431162;
190820;0600;0,209189;
190820;0700;0,0872766;
190820;0800;0,126815;
190820;0900;0,114653;
190820;1000;0,43083;
190820;1100;0,453804;
190820;1200;0,539522;
190820;1300;0,810942;
190820;1400;0,244886;
190820;1500;0,695292;
190820;1600;1,15668;
190820;1700;1,74087;
190820;1800;1,31102;
190820;1900;1,34004;
190820;2000;1,20113;
190820;2100;1,55183;
190820;2200;1,81014;
190820;2300;1,83417;
190821;0000;1,11506;
190821;0100;0,276961;
190821;0200;0,366397;
190821;0300;0,0408934;
190821;0400;0,514395;
190821;0500;0,0390171;
190821;0600;0,296168;
190821;0700;0,132193;
190821;0800;0,0836374;
190821;0900;0,653122;
190821;1000;1,11316;
190821;1100;0,674529;
190821;1200;0,731677;
190821;1300;0,638408;
190821;1400;1,42682;
190821;1500;1,9999;
190821;1600;1,18091;
190821;1700;0,958832;
190821;1800;0,565963;
190821;1900;0,192795;
190821;2000;0,256234;
190821;2100;0,24822;
190821;2200;0,192512;
190821;2300;0,925152;
190822;0000;0,443597;
190822;0100;0,310108;
190822;0200;0,151687;
190822;0300;0,471926;
190822;0400;0,159305;
190822;0500;0,131366;
190822;0600;0,086732;
190822;0700;0,331133;
190822;0800;1,27231;
190822;0900;1,44868;
190822;1000;1,11039;
190822;1100;0,108988;
190822;1200;0,139092;
190822;1300;0,123314;
190822;1400;0,245402;
190822;1500;0,6548;
190822;1600;0,807407;
190822;1700;1,73592;
190822;1800;0,486055;
190822;1900;1,33492;
190822;2000;0,787436;
190822;2100;0,654077;
190822;2200;0,28016;
190822;2300;0,395079;
190823;0000;0,55009;
190823;0100;0,417286;
190823;0200;0,047122;
190823;0300;0,25065;
190823;0400;0,584677;
190823;0500;0,408226;
190823;0600;0,622601;
190823;0700;0,808428;
190823;0800;0,59038;
190823;0900;1,44379;
190823;1000;0,940456;
190823;1100;0,246568;
190823;1200;0,455877;
190823;1300;0,720089;
190823;1400;1,31297;
190823;1500;2,14121;
190823;1600;;
190823;1700;;
190823;1800;;
190823;1900;1,27119;
190823;2000;1,23931;
190823;2100;1,06479;
190823;2200;0,172802;
190823;2300;0,366552;
190824;0000;0,284114;
190824;0100;0,193568;
190824;0200;0,0369027;
190824;0300;0,119645;
190824;0400;0,199075;
190824;0500;0,347461;
190824;0600;0,644887;
190824;0700;0,54975;
190824;0800;0,293733;
190824;0900;0,296171;
190824;1000;0,761723;
190824;1100;0,565418;
190824;1200;0,301341;
190824;1300;1,12322;
190824;1400;2,1217;
190824;1500;3,269;
190824;1600;2,50218;
190824;1700;1,91386;
190824;1800;1,33959;
190824;1900;1,35545;
190824;2000;0,754117;
190824;2100;0,281341;
190824;2200;0,209445;
190824;2300;0,674862;
190825;0000;0,23243;
190825;0100;0,0974919;
190825;0200;0,300365;
190825;0300;0,478813;
190825;0400;0,728819;
190825;0500;0,335377;
190825;0600;0,0435382;
190825;0700;0,228973;
190825;0800;0,0689417;
190825;0900;0,542039;
190825;1000;0,806157;
190825;1100;0,614026;
190825;1200;1,09797;
190825;1300;1,67097;
190825;1400;1,53966;
190825;1500;1,21157;
190825;1600;1,77278;
190825;1700;1,063;
190825;1800;1,12515;
190825;1900;0,82177;
190825;2000;0,900655;
190825;2100;0,569614;
190825;2200;0,689719;
190825;2300;0,240806;
190826;0000;0,408987;
190826;0100;0,164536;
190826;0200;0,874938;
190826;0300;0,250118;
190826;0400;0,168606;
190826;0500;0,44691;
190826;0600;0,857397;
190826;0700;0,912217;
190826;0800;0,173513;
190826;0900;0,679014;
190826;1000;0,374413;
190826;1100;0,573818;
190826;1200;1,17762;
190826;1300;1,80267;
190826;1400;2,47909;
190826;1500;2,20166;
190826;1600;2,52103;
190826;1700;2,11133;
190826;1800;0,650811;
190826;1900;0,446059;
190826;2000;0,588517;
190826;2100;0,411824;
190826;2200;0,213643;
190826;2300;0,147415;
190827;0000;0,45642;
190827;0100;0,154796;
190827;0200;0,252101;
190827;0300;0,519916;
190827;0400;0,55215;
190827;0500;0,539272;
190827;0600;0,24885;
190827;0700;0,498411;
190827;0800;0,791191;
190827;0900;1,25645;
190827;1000;1,01052;
190827;1100;0,587233;
190827;1200;0,320884;
190827;1300;0,635487;
190827;1400;1,53761;
190827;1500;2,12485;
190827;1600;2,22719;
190827;1700;2,24166;
190827;1800;1,0774;
190827;1900;1,03155;
190827;2000;0,901915;
190827;2100;0,145332;
190827;2200;0,204716;
190827;2300;0,302458;
190828;0000;0,170098;
190828;0100;0,164375;
190828;0200;0,411112;
190828;0300;0,989792;
190828;0400;0,124558;
190828;0500;0,503025;
190828;0600;0,156555;
190828;0700;0,57268;
190828;0800;0,745085;
190828;0900;0,647597;
190828;1000;0,178826;
190828;1100;0,438941;
190828;1200;1,33973;
190828;1300;2,46898;
190828;1400;3,02783;
190828;1500;4,00129;
190828;1600;3,10264;
190828;1700;2,37848;
190828;1800;1,35338;
190828;1900;1,08615;
190828;2000;0,918775;
190828;2100;1,23547;
190828;2200;0,951217;
190828;2300;1,26526;
190829;0000;1,25738;
190829;0100;1,2753;
190829;0200;1,32148;
190829;0300;0,773445;
190829;0400;1,00361;
190829;0500;0,0359451;
190829;0600;0,115237;
190829;0700;0,644284;
190829;0800;1,05255;
190829;0900;1,46883;
190829;1000;2,02551;
190829;1100;2,60533;
190829;1200;2,45706;
190829;1300;2,3568;
190829;1400;2,813;
190829;1500;2,78493;
190829;1600;2,99995;
190829;1700;2,93144;
190829;1800;2,75424;
190829;1900;2,17219;
190829;2000;2,06399;
190829;2100;1,36746;
190829;2200;1,13266;
190829;2300;0,965412;
190830;0000;0,553908;
190830;0100;0,747655;
190830;0200;0,148157;
190830;0300;0,185288;
190830;0400;0,727336;
190830;0500;1,1521;
190830;0600;0,267085;
190830;0700;0,619668;
190830;0800;0,38787;
190830;0900;0,48713;
190830;1000;1,12796;
190830;1100;0,631786;
190830;1200;1,15737;
190830;1300;2,64822;
190830;1400;2,64174;
190830;1500;2,38632;
190830;1600;2,36458;
190830;1700;2,17671;
190830;1800;1,82343;
190830;1900;1,92506;
190830;2000;1,53023;
190830;2100;1,4232;
190830;2200;1,14316;
190830;2300;0,538;
190831;0000;0,0783437;
190831;0100;0,0226041;
190831;0200;0,0336855;
190831;0300;0,0457709;
190831;0400;0,0671844;
190831;0500;0,0433863;
190831;0600;0,185541;
190831;0700;0,212014;
190831;0800;0,46143;
190831;0900;0,511135;
190831;1000;0,365937;
190831;1100;0,329583;
190831;1200;1,00346;
190831;1300;1,6305;
190831;1400;2,0654;
190831;1500;2,24487;
190831;1600;3,02366;
190831;1700;3,03009;
190831;1800;1,81935;
